YEAR,CLASS,Scientific Name,Common Name,"Global
Rank","State
Rank","Federal
Status","State
Status","SWAP
Status",Counties of occurrence
2019,Monocots,Canna flaccida,bandana-of-the-Everglades,G4?,S1,,,,"Counties of occurrence:  Baldwin, Geneva, Houston, Mobile"
2019,Reptiles,Caretta caretta,Loggerhead Sea Turtle,G3,S1,LT,SP,P1,"Counties of occurrence:  Baldwin, Mobile"
2019,Monocots,Carex acidicola,a sedge,G2G3,S1,,,,"Counties of occurrence:  Bibb, Lee, Tuscaloosa"
2019,Monocots,Carex aggregata,glomerate sedge,G5,S1,,,,Counties of occurrence: Macon
2019,Monocots,Carex austrocaroliniana,South Carolina sedge,G4,S2?,,,,Counties of occurrence:  Jackson
2019,Monocots,Carex baltzellii,Baltzell's sedge,G3,S1,,,,"Counties of occurrence:  Dale, Geneva, Pike"
2019,Monocots,Carex barrattii,Barratt's sedge,G4,S1,,,,"Counties of occurrence:  Calhoun, Dekalb, Geneva, Winston"
2019,Monocots,Carex brysonii,Bryson's sedge7,G1,S1,UR,,,"Counties of occurrence:  Tuscaloosa, Walker, Winston"
2019,Monocots,Carex decomposita,cypress-knee sedge,G3G4,S2,,,,"Counties of occurrence:  Crenshaw, Henry, Jackson, Jefferson, Madison, Talladega"
2019,Monocots,Carex eburnea,ebony sedge,G5,S2,,,,"Counties of occurrence:  Bibb, Greene, Jackson, Sumter"
2019,Monocots,Carex exilis,coast sedge,G5,S1,,,,"Counties of occurrence:  Baldwin, Washington"
2019,Monocots,Carex fissa var. aristata,hammock sedge,G4?T4?,S1,,,,Counties of occurrence:  Barbour
2019,Monocots,Carex godfreyi,Godfrey's sedge,G3G4,S2,,,,"Counties of occurrence:  Conecuh, Houston, Montgomery"
2019,Monocots,Carex impressinervia,impressed-nerved sedge,G2,S1,UR,,,"Counties of occurrence:  Autauga, Bibb, Butler, Chilton, Monroe, Russell, Wilcox"
2019,Monocots,Carex purpurifera,purple sedge,G4?,S2,,,,"Counties of occurrence:  Jackson, Madison, Marshall"
2019,Monocots,Carex socialis,social sedge,G4,S2,,,,"Counties of occurrence:  Bullock, Butler, Calhoun, Colbert, Coosa, Dallas, Greene, Jackson, Madison, Marengo,
Marshall, Montgomery, Morgan"
2019,Monocots,Carex striata,Walter's sedge,G4G5,S1,,,,"Counties of occurrence:  Geneva, Houston, Mobile"
2019,Monocots,Carex thornei,a sedge,G2G3,S1,,,,"Counties of occurrence: Henry, Russell"
2019,Monocots,Carex vestita,velvety sedge,G5,S1,,,,
2019,Fishes,Carpiodes carpio,river carpsucker,G5,S2,,CNGF,,"Counties of occurrence:  Colbert, Lauderdale, Limestone, Madison, Marshall"
2019,Dicots,Castanea pumila var. ozarkensis,Ozark chinquapin,G5T3,SH,,,,
2019,Dicots,Castilleja coccinea,scarlet Indian paintbrush,G5,S1,,,,"Counties of occurrence:  DeKalb, Jackson, Madison, Marshall"
2019,Dicots,Castilleja kraliana,Cahaba paintbrush7,G2,S2,,,,Counties of occurrence:  Bibb
2019,Terrestrial Snails,Catinella aprica,diurnal ambersnail,G2,S2?,,,,
2019,Terrestrial Snails,Catinella pugilator,weedpatch ambersnail,G1G2,S1,,,,
2019,Insects,Catops gratiosa,a beetle,GNR,S2,,,,"Counties of occurrence:  Colbert, DeKalb, Jackson, Madison, Marshall, Morgan"
2019,Dicots,Ceanothus microphyllus,Little-leaf buckbrush,S2,,,,,"Counties of occurrence:  Bakdwin, Covington, Escambia, Geneva, Houston"
2019,Dicots,Celastrus scandens,climbing bittersweet,G5,S1,,,,Counties of occurrence:  Etowah
2019,Mammals,Cervus elaphus,elk,G5,SX,,,EX,
2019,Insects,Ceuthophilus latens,a camel cricket,GNR,S1,,,,Counties of occurrence:  Marshall
2019,Insects,Ceuthophilus stygius,a cricket,GNR,S2,,,,"Counties of occurrence:  Jackson, Madison"
2019,Dicots,Chamaecrista deeringiana,Florida senna,G2G4Q,S1,,,,"Counties of occurrence:  Covington, Escambia, Geneva, Houston"
2019,Birds,Charadrius melodus,Piping Plover,G3,S1N,LT5,SP,P1,"Counties of occurrence:  Baldwin, Mobile"
2019,Birds,Charadrius nivosus,Snowy Plover,G3,"S1B,S2N",,SP,P1,"Counties of occurrence:  Baldwin, Mobile"
2019,Birds,Charadrius wilsonia,Wilson's Plover,G5,S1,,SP,P1,"Counties of occurrence:  Baldwin, Mobile"
2019,Monocots,Chasmanthium nitidum,shiny spikegrass,G3G4,S1,,,,"Counties of occurrence:  Houston, Mobile"
2019,Non-Vascular Plants,Cheilolejeunea evansii,liverwort,G1G2,S1,,,,
2019,Dicots,Chelone lyonii ,pink turtlehead,G4,S1,,,,"Counties of occurrence:  DeKalb, Jackson"
2019,Dicots,Chelone obliqua var. obliqua ,red turtlehead,G4T3T4Q,S1,,,,"Counties of occurrence:  Calhoun, Randolph, Talladega"
2019,Reptiles,Chelonia mydas,Green Sea Turtle,G3,S1,LT24,SP,P1,"Counties of occurrence: Baldwin, Mobile "
2019,Insects,Chlosyne gorgone gorgone,gorgone checkerspot,G5T2T3Q,S1,,,,
2019,Birds,Chondestes grammacus,Lark Sparrow,G5,S3B,,SP,,"Counties of occurrence:  Autauga, Chilton, Colbert, Dallas, Elmore, Franklin, Greene, Hale, Jackson, Lauderdale, Lawrence, Limestone, Madison, Marion, Morgan, Perry, Pickens, Shelby, Sumter"
2019,Fishes,Chrosomus erythrogaster,southern redbelly dace,G5,S3,,,,"Counties of occurrence:  Colbert, Franklin, Lauderdale, Lawrence, Limestone, Morgan"
2019,Dicots,Chrysopsis godfreyi,Godfrey's golden-aster,G2,S1,,,,Counties of occurrence:  Baldwin
2019,Dicots,Chrysopsis gossypina ssp. cruiseana,Cruise's golden-aster,G5T2,SH,,,,
2019,Dicots,Chrysosplenium americanum,American golden-saxifrage,G5,SH,,,,Counties of occurrence:  Madison4
2019,Insects,Cicindela blanda,sandbar tiger beetle,G3G4,SNR,,,,
2019,Insects,Cicindela dorsalis saulcyi,eastern beach tiger beetle,"G3G4T
2T3",SNR,,,,
2019,Insects,Cicindela hamata lacerata,coastal tiger beetle,G5T5,SNR,,,,
2019,Insects,Cicindela lepida,ghost tiger beetle,G4,SNR,,,,
2019,Insects,Cicindela marginipennis,cobblestone tiger beetle,G2,S1,UR,,,"Counties of occurrence:  Elmore, Perry"
2019,Insects,Cicindela nigrior,autumn tiger beetle,G2G4,S3,,,,
2019,Insects,Cicindela wapleri,white sand tiger beetle,G3G4,SNR,,,,
2019,Arachnids,Cicurina minima,cave spider,GNR,SNR,,,,"Counties of occurrence:  Calhoun, Jefferson, Lawrence"
2019,Arachnids,Cicurina wiltoni,a cave obligate spider,G1,S1,,,,
2019,Birds,Circus cyaneus,Northern Harrier,G5,S3N,,SP,,"Counties of occurrence: Autauga, Baldwin, Calhoun, Cherokee, Greene, Hale, Jefferson, Lee, Lowndes, Macon, Mobile, Wilcox "
2019,Dicots,Cirsium lecontei,Le Conte’s thistle,G2G3,S1,,,,"Counties of occurrence:  Baldwin, Mobile"
2019,Dicots,Cirsium muticum,swamp thistle,G5,S1,,,,"Counties of occurrence: Butler, Cherokee, Cleburne, Crenshaw, Pike"
2019,Dicots,Cirssium nuttallii,Nuttall’s thistle,G5,S1,,,,Counties of occurrence:  Mobile
2019,Birds,Cistothorus palustris,Marsh Wren,G5,"S2B, S4N",,SP,,"Counties of occurrence:  Baldwin, Mobile"
2019,Monocots,Cladium mariscoides,twig rush,G5,S1,,,,"Counties of occurrence:  Baldwin, Mobile"
2019,Freshwater Snails,Clappia cahabensis,Cahaba pebblesnail7,G1,S1,,,P2,"Counties of occurrence:  Bibb, Shelby"
2019,Dicots,Claytonia caroliniana,Carolina spring beauty,G5,S1,,,,Counties of occurrence:  Jackson
2019,Dicots,Clematis morefieldii,Morefield's leather-flower,G2,S2,LE,,,"Counties of occurrence:  Jackson, Madison"
2019,Dicots,Clematis socialis,Alabama leather-flower,G1,S1,LE,,,"Counties of occurrence:  Cherokee, Etowah, St. Clair"
2019,Dicots,Clethra acuminata,mountain pepper-bush,G4,S1,,,,Counties of occurrence:  Clay
2019,Dicots,Clinopodium glabellum,Ozark savory,G3Q,S1,,,,Counties of occurrence:  Jefferson
2019,Birds,Coccyzus erythropthalmus,Black-billed Cuckoo,G5,S1B,,SP,,"Counties of occurrence:  Cullman, Jackson, Marshall, Morgan"
2019,Terrestrial Snails,Cochlicopa morseana,Appalachian pillar,G5,SNR,,,,
2019,Monocots,Coelorachis tessellata,Lattion jointgrass,G5,S1,,,,"Counties of occurrence:  Baldwin, Butler, Covington, Escambia, Geneva, Mobile"
2019,Monocots,Coelorachis tuberculosa,Florida jointgrass,G3,S1,,,,"Counties of occurrence:  Covington, Geneva, Houston"
2019,Dicots,Collinsia verna ,blue-eyed Mary,G5,S1,,,,Counties of occurrence:  Colbert
2019,Non-Vascular Plants,Cololejeunea ornata,liverwort,G2G4,S1,,,,Counties of occurrence:  Jackson
2019,Reptiles,Coluber flagellum,Coachwhip,G5,S3,,SP,,"Counties of occurrence:  Autauga, Baldwin, Barbour, Bibb, Butler, Calhoun, Chambers, Coffee, Conecuh, Coosa,
Covington, Crenshaw, Cullman, Dale, Dallas, DeKalb, Escambia, Franklin, Jefferson, Lauderdale, Lee, Macon, Mobile, Monroe, Pickens, Pike, Russell, Shelby, Sumter, Talladega, Tallapoosa, Tuscaloosa, Walker, Wilcox"
2019,Birds,Columbina passerine,Common Ground-dove,G5,S3,,SP,,"Counties of occurrence:  Autauga, Baldwin, Barbour, Bullock, Butler, Chambers, Chilton, Choctaw, Clarke, Clay, Cleburne, Coffee, Conecuh, Coosa, Covington, Crenshaw, Dale, Dallas, Elmore, Escambia, Geneva, Henry, Houston, Lee, Lowndes, Macon, Marengo, Mobile, Monroe, Montgomery, Perry, Pike, Randolph, Russell, Shelby, Sumter, Talladega, Tallapoosa, Washington, Wilcox"
2019,Terrestrial Snails,Columella edentula,toothless column,G5,SNR,,,,
2019,Terrestrial Snails,Columella simplex,high spire column,G5Q,SNR,,,,
2019,Dicots,Comandra umbellata,bastard toad-flax,G5,S1,,,,"Counties of occurrence:  Colbert, Jackson"
2019,Monocots,Corallorhiza wisteriana,spring coralroot,G5,S2,,,,"Counties of occurrence:  Bibb, Choctaw, Houston, Jackson, Lamar, Tuscaloosa"
2019,Insects,Cordulegaster obliqua  fasciata,banded spiketail,G4T3Q,S3?,,,,
2019,Dicots,Coreopsis grandiflora var. inclinata,Ketona tickseed7,G5T2,S2,,,,Counties of occurrence:  Bibb
2019,Dicots,Coreopsis nudata,Georgia tickseed,G3?,S1,,,,"Counties of occurrence:  Baldwin, Geneva, Houston, Mobile"
2019,Dicots,Coreopsis pulchra,Woodland tickseed,G2,S2,,,,"Counties of occurrence:  Cherokee, DeKalb, Etowah, Jackson"
2019,Birds,Corvus corax,Common Raven,G5,SX,,SP,EX,"Counties of occurrence4:  Cullman, DeKalb, Jackson, Walker, Winston"
2019,Mammals,Corynorhinus rafinesquii,Rafinesque’s big-eared bat,G3G4,S2,,SP,P1,"Counties of occurrence:  Blount, Clarke, Jackson, Marshall"
2019,Dicots,Cotinus obovatus,American smoketree,G4,S2,,,,"Counties of occurrence:  DeKalb, Jackson, Madison, Morgan"
2019,Fishes,Cottus bairdii,mottled sculpin,G5,S2,,,,"Counties of occurrence:  Jackson, Lauderdale, Madison"
2019,Fishes,Cottus paulus,pygmy sculpin7,G1,S1,LT,SP,P1,Counties of occurrence:  Calhoun
2019,Fishes,Cottus tallapoosae,Tallapoosa sculpin,G4,S3,,,,"Counties of occurrence:  Chambers, Clay, Cleburne, Elmore, Randolph, Tallapoosa"
2019,Birds,Coturnicops noveboracensis,Yellow Rail,G4,S2N,,GB,P2,"Counties of occurrence:  Baldwin, Mobile"
2019,Amphipods,Crangonyx antennatus,Appalachian Valley cave amphipod,G5,S3S5,,,,
2019,Dicots,Crataegus ashei,Ash's hawthorn,G1,S1,,,,"Counties of occurrence:  Autauga, Dallas, Lowndes, Montgomery"
2019,Dicots,Crataegus triflora,three-flowered hawthorn,G2G3,S2,,,,"Counties of occurrence:  Autauga, Clarke, Colbert, Crenshaw, Dallas, Franklin, Marion, Montgomery, Sumter"
2019,Dicots,Crataeus aemula,Rome hawthorn,G2G3,S1,,,,
2019,Crayfish and Shrimp,Creaserinus burrisi,burrowing bog crayfish,G3,S1,,,P1,"Counties of occurrence:  Baldwin, Mobile, Washington"
2019,Crayfish and Shrimp,Creaserinus byersi,lavender burrowing crayfish,G4,S2,,,P2,"Counties of occurrence4:  Baldwin, Conecuh4, Escambia4, Monroe4, Washington4"
2019,Crayfish and Shrimp,Creaserinus danielae,speckled burrowing crayfish,G2,S2,UR,,P2,"Counties of occurrence:  Baldwin, Mobile, Perry"
2019,Crayfish and Shrimp,Creaserinus fodiens,digger crayfish,G5,S3,,,,"Counties of occurrence:  Baldwin4, Bullock4, Butler4, Choctaw4, Dallas, Lamar4, Lauderdale4, Limestone4, Macon, Marengo4, Montgomery4, Perry4, Sumter4"
2019,Crayfish and Shrimp,Creaserinus oryktes,flatwoods digger,G4,S1,,,,"Counties of occurrence4:  Baldwin, Mobile"
2019,Reptiles,Crotalus adamanteus,Eastern Diamond-Backed Rattlesnake,G4,S3,UR,P2,,"Counties of occurrence:  Baldwin, Barbour, Choctaw, Clarke, Coffee, Conecuh, Covington, Crenshaw, Dale, Escambia, Geneva, Henry, Houston, Mobile, Monroe, Washington"
2019,Dicots,Croton alabamensis var. alabamensis,Alabama croton7,G3T3,S3,,,,"Counties of occurrence:  Bibb, Tuscaloosa"
2019,Dicots,Croton elliottii,Elliott's croton,G2G3,S1,UR,,,"Counties of occurrence:  Barbour, Escambia, Geneva, Houston"
2019,Birds,Crotophaga sulcirostris,Groove-billed Ani,G5,S2N,,SP,,Counties of occurrence:  Mobile
2019,Amphibians,Cryptobranchus alleganiensis,Hellbender,G3G4,S2,UR,SP,P1,"Counties of occurrence:  Colbert, Franklin, Jackson, Lauderdale, Limestone, Madison, Marion, Marshall, Morgan4
"
2019,Fishes,Crystallaria asprella,crystal darter,G3,S3,,SP,,"Counties of occurrence: Baldwin, Bibb, Choctaw, Clarke, Dallas, Elmore, Escambia, Greene, Macon, Monroe, Perry, Pickens, Sumter, Tallapoosa, Wilcox "
2019,Freshwater Mussels,Cumberlandia monodonta,spectaclecase,G3,S1,LE,SP,P1,"Counties of occurrence:  Colbert, Lauderdale, Limestone, Madison,  Morgan"
2019,Dicots,Cuscuta harperi,Harper's dodder,G2G3,S2,,,,"Counties of occurrence:  Chambers, Cherokee, DeKalb, Etowah, Franklin, Jackson, Jefferson, Marion, Marshall, Winston"
2019,Fishes,Cycleptus elongatus,blue sucker,G3,S1,,CNGF,,"Counties of occurrence:  Colbert, Lauderdale"
2019,Fishes,Cycleptus meridionalis,southeastern blue sucker,G3G4,S3,,CNGF,,"Counties of occurrence:  Autauga, Baldwin, Bibb34, Choctaw, Clarke, Dallas, Elmore, Greene, Lowndes, Macon, Marengo, Mobile, Monroe, Montgomery, Perry33, Pickens, Shelby33, St. Clair4, Sumter, Talladega4, Wilcox,"
2019,Monocots,Cyperus granitophilus,granite-loving flatsedge,G3G4Q,S2,,,,"Counties of occurrence:  Chambers, Cherokee, Tallapoosa"
2019,Monocots,Cyperus tetragonus,Four-angle flatsedge,G4?,S1,,,,Counties of occurrence:  Baldwin
2019,Fishes,Cyprinella caerulea,blue shiner,G2,S1,LT,SP,P1,"Counties of occurrence:  Bibb4, Calhoun, Cherokee, Coosa, Cleburne4, DeKalb, Etowah4, Jefferson4, Shelby4, Talladega4"
2019,Fishes,Cyprinella callitaenia,bluestripe shiner,G2G3,S1,,,P1,"Counties of occurrence:  Barbour, Clay, Henry, Houston, Lee, Randolph, Russell"
2019,Fishes,Cyprinella gibbsi,Tallapoosa shiner,G4,S3,,,,"Counties of occurrence:  Chambers, Clay, Cleburne, Coosa, Elmore, Lee, Macon, Randolph, Tallapoosa"
2019,Monocots,Cypripedium candidum,small white lady's-slipper,G4,S1,,,,"Counties of occurrence:  Colbert, Dallas, Lowndes"
2019,Monocots,Cypripedium kentuckiense,southern lady’s-slipper,G3,S1,,,,"Counties of occurrence:  Clarke, Coosa, Hale, Lowndes, Sumter, Tallapoosa, Washington"
2019,Freshwater Mussels,Cyprogenia stegaria,fanshell,G1Q,S1,LE,SP,P1,"Counties of occurrence:  Colbert, Jackson4, Lauderdale, Limestone4, Madison4, Marshall4, Morgan4"
2019,Ferns and Relatives,Cystopteris tennesseensis,Tennessee bladderfern,G5,S2,,,,"Counties of occurrence:  Jackson, Morgan"
2019,Crayfish and Shrimp,Dactylocythere arcuata,a cave obligate shrimp,G1G2,S1S2,,,,
2019,Crayfish and Shrimp,Dactylocythere steevesi,a cave obligate shrimp,G4,SNR,,,,
2019,Terrestrial Snails,Daedalochila fatigiata,new harmony liptooth,G3,S1?,,,,
2019,Terrestrial Snails,Daedalochila subclausa,Suwannee liptooth,G3,SNR,,,,
2019,Terrestrial Snails,Daedalochila troostiana,Nashville liptooth,G4,SNR,,,,
2019,Dicots,Dalea cahaba,Cahaba prairie clover7,G2,S2,,,,Counties of occurrence:  Bibb
2019,Dicots,Dalea foliosa,leafy prairie clover,G2G3,S1,LE,,,"Counties of occurrence:  Franklin, Lawrence, Jefferson, Morgan"
2019,Dicots,Dalea gattingeri,Gattinger's prairie clover,G3G4,S3,,,,"Counties of occurrence:  Cherokee, Franklin, Lawrence, Morgan"
2019,Reptiles,Deirochelys reticularia,Chicken Turtle,G5,S3,,,,"Counties of occurrence:  Baldwin, Calhoun, Covington, Crenshaw, Dallas, Escambia, Geneva, Greene, Henry, Houston, Lee, Macon, Mobile, Pickens, Russell, Shelby, St. Clair"
2019,Dicots,Delphinium alabamicum,Alabama larkspur7,G3,S2,,,,"Counties of occurrence:  Autauga, Blount, Butler, Dallas, Franklin, Jefferson, Lawrence, Lowndes, Monroe, Morgan4"
2019,Dicots,Delphinium carolinianum ssp. calciphilum,prairie larkspur,G5T2T4,S1,,,,
2019,Reptiles,Dermochelys coriacea,Leatherback Sea Turtle,G2,SNA,LE,SP,P1,"Counties of occurrence25:  Baldwin, Mobile"
2019,Terrestrial Snails,Deroceras laeve,meadow slug,G5,SNR,,,,
2019,Dicots,Desmodium ochroleucum,cream tick-trefoil,G2G3,S2,,,,"Counties of occurrence:  Autauga, Clarke, Dallas, Greene, Hale, Lowndes, Madison, Monroe, Montgomery, Sumter, Wilcox"
2019,Amphibians,Desmognathus aeneus,Seepage Salamander,G3G4,S2,UR,SP,P2,"Counties of occurrence:  Bibb, Calhoun, Cherokee, Chilton, Clay, Cleburne, Greene, Hale, Marion, Randolph, St.
Clair, Talladega, Tuscaloosa"
2019,Amphibians,Desmognathus apalachicolae,Apalachicola Dusky Salamander,G4,S3,,,,"Counties of occurrence:  Barbour, Dale, Henry, Houston, Russell"
2019,Amphibians,Desmognathus auriculatus,Southern Dusky Salamander,G5,S2,,SP,P1,"Counties of occurrence:  Baldwin, Covington, Geneva, Houston, Mobile"
2019,Amphibians,Desmognathus monticola,Seal Salamander,G5,S5,,SP18,,"Counties of occurrence:  Bibb, Blount, Butler, Calhoun, Chambers, Chilton, Choctaw, Clarke, Clay, Cleburne,
Conecuh, Coosa, Elmore, Jackson, Jefferson, Lee, Macon, Monroe, Randolph, Russell, Shelby, St. Clair, Talladega, Tallapoosa"
2019,Amphibians,Desmognathus ocoee,Ocoee Salamander,G5,S2,,,,"Counties of occurrence:  Blount, Cullman, DeKalb, Etowah, Jackson, Madison, Marshall, Morgan"
2019,Monocots,Diarrhena americana,American beakgrain,G4G5,S2,,,,"Counties of occurrence:  Jackson, Madison"
2019,Dicots,Dicentra cucullaria,Dutchman's breeches,G5,S2,,,,"Counties of occurrence:  Calhoun, Colbert, Etowah, Jackson, Lauderdale, Lawrence, Madison, Marshall"
2019,Dicots,Dicerandra fumella,large-flowered pennyroyal,G4G5,S2,,,,"Counties of occurrence:  Barbour Butler, Conecuh, Covington, Dale, Escambia, Geneva, Houston"
2019,Non-Vascular Plants,Dichodontium pellucidum,a moss,G4G5,S1,,,,
2019,Insects,Dicranopselaphus variegatus,variegated false water penny beetle,G1G3,S1S3,,,,
2019,Dicots,Diervilla rivularis,mountain bush-honeysuckle,G3,S2,,,,Counties of occurrence:  Jackson
2019,Ferns and Relatives,Diphasiastrum tristachyum,deep-root clubmoss,G5,S1,,,,Counties of occurrence:  Jackson
2019,Terrestrial Snails,Discus bryanti,sawtooth disc,G3,SNR,,,,
2019,Terrestrial Snails,Discus clappi,channelled disc,G1,S1,,,,
2019,Terrestrial Snails,Discus nigrimontanus,black mountain disc,G4,S1?,,,,
2019,Dicots,Dodecatheon frenchii,French's shooting star,G3,S1,,,,Counties of occurrence:  Colbert
2019,Insects,Dolania americana,American sand burrowing mayfly,G4,S1,,,,
2019,Dicots,Draba ramosissima,branched Whitlow-grass,G4,S1,,,,Counties of occurrence:  Marshall
2019,Freshwater Mussels,Dromus dromas,dromedary pearlymussel,G1,SX,LE-XN37,SP,EX,"Counties of occurrence:  Colbert4, Jackson4, Lauderdale4, Limestone4, Madison4, Marshall4, Morgan4"
2019,Dicots,Drosera rotundifolia,round-leaved sundew,G5,S1,,,,Counties of occurrence:  Lawrence
2019,Terrestrial Snails,Dryachloa dauca,carrot glass,G2,S1,,,,
2019,Reptiles,Drymarchon couperi,Eastern Indigo Snake,G3,S1,LT,SP,P1,"Counties of occurrence:  Baldwin4, Coffee, Conecuh, Covington4, Escambia4, Mobile, Washington4"
2019,Insects,Dryobius sexnotatus,six-banded longhorn beetle,GNR,SH,,,,
2019,Ferns and Relatives,Dryopteris celsa,log fern,G4,S2,,,,"Counties of occurrence:  Blount, Cherokee, Conecuh, Crenshaw , Jefferson, Lawrence, Limestone, Marion, Monroe, Montgomery, Walker"
2019,Dicots,Dyschoriste oblongifolia,oblong-leaved dyschoriste,G4G5,S1,,,,"Counties of occurrence:  Barbour, Henry, Houston"
2019,Dicots,Echinacea pallida,pale-purple coneflower,G4,S2,,,,"Counties of occurrence:  Calhoun, Chambers, Greene, Lee, Sumter"
2019,Dicots,Echinacea simulata,wavy-leaf purple coneflower,G3,S1,,,,Counties of occurrence:  Cherokee
2019,Monocots,Echinodorus parvulus,dwarf burhead,G3Q,S1,,,,"Counties of occurrence:  Barbour, Covington, Dallas, Escambia, Geneva"
2019,Non-Vascular Plants,Ectopistes migratorius,passenger pigeon,,,,,,
2019,Birds,Egretta rufescens,Reddish Egret,G4,"S1B,S3N",,SP,P2,"Counties of occurrence:  Baldwin, Mobile"
2019,Birds,Elanoides forficatus,Swallow-tailed Kite,G5,,,SP,P2,"Counties of occurrence:  Autauga, Baldwin, Butler, Choctaw, Clarke, Conecuh, Covington, Dallas, Escambia, Geneva, Hale, Marengo, Mobile, Monroe, Sumter, Washington, Wilcox"
2019,Fishes,Elassoma alabamae,spring pygmy sunfish7,G1,S1,LT,SP,P1,"Counties of occurrence:  Lauderdale4, Limestone"
2019,Fishes,Elassoma evergladei,Everglades pygmy sunfish,G5,S3,,,,"Counties of occurrence:  Baldwin, Covington, Escambia, Henry, Houston, Monroe"
2019,Monocots,Eleocharis melanocarpa,black-fruited spike-rush,G4,S1,,,,"Counties of occurrence:  Covington, Houston"
2019,Monocots,Eleocharis olivacea,capitate spikerush,G5,S1,,,,Counties of occurrence:  Mobile
